"County","Year","Sex","Population"
"Veszprem","2018","Female",26929
"Veszprem","2019","Female",26875
"Veszprem","2011","Male",18346
"Veszprem","2012","Male",19247.5
"Veszprem","2013","Male",19641.5
"Veszprem","2014","Male",20290
"Veszprem","2015","Male",21084
"Veszprem","2016","Male",21810.5
"Veszprem","2017","Male",22137
"Veszprem","2018","Male",22230.5
"Veszprem","2019","Male",22199.5
"Veszprem","2011","Female",22610.5
"Veszprem","2012","Female",23324
"Veszprem","2013","Female",23696
"Veszprem","2014","Female",24435.5
"Veszprem","2015","Female",25323.5
"Veszprem","2016","Female",26276.5
"Veszprem","2017","Female",26804.5
"Veszprem","2018","Female",26929
"Veszprem","2019","Female",26875
"Veszprem","2011","Female",22610.5
"Veszprem","2012","Female",23324
"Veszprem","2013","Female",23696
"Veszprem","2014","Female",24435.5
"Veszprem","2015","Female",25323.5
"Veszprem","2016","Female",26276.5
"Veszprem","2017","Female",26804.5
"Veszprem","2018","Female",26929
"Veszprem","2019","Female",26875
"Veszprem","2011","Male",18346
"Veszprem","2012","Male",19247.5
"Veszprem","2013","Male",19641.5
"Veszprem","2014","Male",20290
"Veszprem","2015","Male",21084
"Veszprem","2016","Male",21810.5
"Veszprem","2017","Male",22137
"Veszprem","2018","Male",22230.5
"Veszprem","2019","Male",22199.5
"Veszprem","2011","Female",22610.5
"Veszprem","2012","Female",23324
"Veszprem","2013","Female",23696
"Veszprem","2014","Female",24435.5
"Veszprem","2015","Female",25323.5
"Veszprem","2016","Female",26276.5
"Veszprem","2017","Female",26804.5
"Veszprem","2018","Female",26929
"Veszprem","2019","Female",26875
"Veszprem","2011","Female",22610.5
"Veszprem","2012","Female",23324
"Veszprem","2013","Female",23696
"Veszprem","2014","Female",24435.5
"Veszprem","2015","Female",25323.5
"Veszprem","2016","Female",26276.5
"Veszprem","2017","Female",26804.5
"Veszprem","2018","Female",26929
"Veszprem","2019","Female",26875
"Veszprem","2011","Female",17437
"Veszprem","2012","Female",17461
"Veszprem","2013","Female",17551
"Veszprem","2014","Female",17700
"Veszprem","2015","Female",17809.5
"Veszprem","2016","Female",17791.5
"Veszprem","2017","Female",17850.5
"Veszprem","2018","Female",18012.5
"Veszprem","2019","Female",18318
"Veszprem","2011","Female",17437
"Veszprem","2012","Female",17461
"Veszprem","2013","Female",17551
"Veszprem","2014","Female",17700
"Veszprem","2015","Female",17809.5
"Veszprem","2016","Female",17791.5
"Veszprem","2017","Female",17850.5
"Veszprem","2018","Female",18012.5
"Veszprem","2019","Female",18318
"Veszprem","2011","Male",10559
"Veszprem","2012","Male",10873
"Veszprem","2013","Male",11029
"Veszprem","2014","Male",11264.5
"Veszprem","2015","Male",11471
"Veszprem","2016","Male",11652.5
"Veszprem","2017","Male",11903
"Veszprem","2018","Male",12149.5
"Veszprem","2019","Male",12397
"Veszprem","2011","Female",17437
"Veszprem","2012","Female",17461
"Veszprem","2013","Female",17551
"Veszprem","2014","Female",17700
"Veszprem","2015","Female",17809.5
"Veszprem","2016","Female",17791.5
"Veszprem","2017","Female",17850.5
"Veszprem","2018","Female",18012.5
"Veszprem","2019","Female",18318
"Veszprem","2011","Male",10559
"Veszprem","2012","Male",10873
"Veszprem","2013","Male",11029
"Veszprem","2014","Male",11264.5
"Veszprem","2015","Male",11471
"Veszprem","2016","Male",11652.5
"Veszprem","2017","Male",11903
"Veszprem","2018","Male",12149.5
"Veszprem","2019","Male",12397
"Veszprem","2011","Female",17437
"Veszprem","2012","Female",17461
"Veszprem","2013","Female",17551
"Veszprem","2014","Female",17700
"Veszprem","2015","Female",17809.5
"Veszprem","2016","Female",17791.5
"Veszprem","2017","Female",17850.5
"Veszprem","2018","Female",18012.5
"Veszprem","2019","Female",18318
"Veszprem","2011","Female",17437
"Veszprem","2012","Female",17461
"Veszprem","2013","Female",17551
"Veszprem","2014","Female",17700
"Veszprem","2015","Female",17809.5
"Veszprem","2016","Female",17791.5
"Veszprem","2017","Female",17850.5
"Veszprem","2018","Female",18012.5
"Veszprem","2019","Female",18318
"Veszprem","2011","Female",17437
"Veszprem","2012","Female",17461
"Veszprem","2013","Female",17551
"Veszprem","2014","Female",17700
"Veszprem","2015","Female",17809.5
"Veszprem","2016","Female",17791.5
"Veszprem","2017","Female",17850.5
"Veszprem","2018","Female",18012.5
"Veszprem","2019","Female",18318
"Veszprem","2011","Female",17437
"Veszprem","2012","Female",17461
"Veszprem","2013","Female",17551
"Veszprem","2014","Female",17700
"Veszprem","2015","Female",17809.5
"Veszprem","2016","Female",17791.5
"Veszprem","2017","Female",17850.5
"Veszprem","2018","Female",18012.5
"Veszprem","2019","Female",18318
"Zala","2011","Female",20759.5
"Zala","2012","Female",20814.5
"Zala","2013","Female",20377.5
"Zala","2014","Female",19690.5
"Zala","2015","Female",18737.5
"Zala","2016","Female",17656.5
"Zala","2017","Female",16684
"Zala","2018","Female",15885
"Zala","2019","Female",15175.5
"Zala","2011","Female",19137.5
"Zala","2012","Female",19348.5
"Zala","2013","Female",19520.5
"Zala","2014","Female",19729.5
"Zala","2015","Female",20164
"Zala","2016","Female",20679
"Zala","2017","Female",21046.5
"Zala","2018","Female",21282.5
"Zala","2019","Female",21369.5
"Zala","2011","Female",19137.5
"Zala","2012","Female",19348.5
"Zala","2013","Female",19520.5
"Zala","2014","Female",19729.5
"Zala","2015","Female",20164
"Zala","2016","Female",20679
"Zala","2017","Female",21046.5
"Zala","2018","Female",21282.5
"Zala","2019","Female",21369.5
"Zala","2011","Female",23792.5
"Zala","2012","Female",23675
"Zala","2013","Female",22962
"Zala","2014","Female",22201
"Zala","2015","Female",21299.5
"Zala","2016","Female",20362
"Zala","2017","Female",19757
"Zala","2018","Female",19475.5
"Zala","2019","Female",19365
"Zala","2011","Female",23792.5
"Zala","2012","Female",23675
"Zala","2013","Female",22962
"Zala","2014","Female",22201
"Zala","2015","Female",21299.5
"Zala","2016","Female",20362
"Zala","2017","Female",19757
"Zala","2018","Female",19475.5
"Zala","2019","Female",19365
"Zala","2011","Male",21502
"Zala","2012","Male",21500
"Zala","2013","Male",20950.5
"Zala","2014","Male",20272.5
"Zala","2015","Male",19468
"Zala","2016","Male",18683
"Zala","2017","Male",18225.5
"Zala","2018","Male",18106.5
"Zala","2019","Male",18091
"Zala","2011","Female",23792.5
"Zala","2012","Female",23675
"Zala","2013","Female",22962
"Zala","2014","Female",22201
"Zala","2015","Female",21299.5
"Zala","2016","Female",20362
"Zala","2017","Female",19757
"Zala","2018","Female",19475.5
"Zala","2019","Female",19365
"Zala","2011","Male",21502
"Zala","2012","Male",21500
"Zala","2013","Male",20950.5
"Zala","2014","Male",20272.5
"Zala","2015","Male",19468
"Zala","2016","Male",18683
"Zala","2017","Male",18225.5
"Zala","2018","Male",18106.5
"Zala","2019","Male",18091
"Zala","2011","Female",23792.5
"Zala","2012","Female",23675
"Zala","2013","Female",22962
"Zala","2014","Female",22201
"Zala","2015","Female",21299.5
"Zala","2016","Female",20362
"Zala","2017","Female",19757
"Zala","2018","Female",19475.5
"Zala","2019","Female",19365
"Zala","2011","Female",19232
"Zala","2012","Female",19931
"Zala","2013","Female",20464
"Zala","2014","Female",21080.5
"Zala","2015","Female",21866.5
"Zala","2016","Female",22776
"Zala","2017","Female",23289
"Zala","2018","Female",23330
"Zala","2019","Female",23283
"Zala","2011","Female",19232
"Zala","2012","Female",19931
"Zala","2013","Female",20464
"Zala","2014","Female",21080.5
"Zala","2015","Female",21866.5
"Zala","2016","Female",22776
"Zala","2017","Female",23289
"Zala","2018","Female",23330
"Zala","2019","Female",23283
"Zala","2011","Female",19232
"Zala","2012","Female",19931
"Zala","2013","Female",20464
"Zala","2014","Female",21080.5
"Zala","2015","Female",21866.5
"Zala","2016","Female",22776
"Zala","2017","Female",23289
"Zala","2018","Female",23330
"Zala","2019","Female",23283
"Zala","2011","Male",15419.5
"Zala","2012","Male",16273.5
"Zala","2013","Male",16772
"Zala","2014","Male",17393
"Zala","2015","Male",18098.5
"Zala","2016","Male",18790
"Zala","2017","Male",19128.5
"Zala","2018","Male",19165
"Zala","2019","Male",19163.5
"Zala","2011","Female",19232
"Zala","2012","Female",19931
"Zala","2013","Female",20464
"Zala","2014","Female",21080.5
"Zala","2015","Female",21866.5
"Zala","2016","Female",22776
"Zala","2017","Female",23289
"Zala","2018","Female",23330
"Zala","2019","Female",23283
"Zala","2011","Male",15419.5
"Zala","2012","Male",16273.5
"Zala","2013","Male",16772
"Zala","2014","Male",17393
"Zala","2015","Male",18098.5
"Zala","2016","Male",18790
"Zala","2017","Male",19128.5
"Zala","2018","Male",19165
"Zala","2019","Male",19163.5
"Zala","2011","Female",19232
"Zala","2012","Female",19931
"Zala","2013","Female",20464
"Zala","2014","Female",21080.5
"Zala","2015","Female",21866.5
"Zala","2016","Female",22776
"Zala","2017","Female",23289
"Zala","2018","Female",23330
"Zala","2019","Female",23283
"Zala","2011","Female",19232
"Zala","2012","Female",19931
"Zala","2013","Female",20464
"Zala","2014","Female",21080.5
"Zala","2015","Female",21866.5
"Zala","2016","Female",22776
"Zala","2017","Female",23289
"Zala","2018","Female",23330
"Zala","2019","Female",23283
"Zala","2011","Female",19232
"Zala","2012","Female",19931
"Zala","2013","Female",20464
"Zala","2014","Female",21080.5
"Zala","2015","Female",21866.5
"Zala","2016","Female",22776
"Zala","2017","Female",23289
"Zala","2018","Female",23330
"Zala","2019","Female",23283
"Zala","2011","Female",19232
"Zala","2012","Female",19931
"Zala","2013","Female",20464
"Zala","2014","Female",21080.5
"Zala","2015","Female",21866.5
"Zala","2016","Female",22776
"Zala","2017","Female",23289
"Zala","2018","Female",23330
"Zala","2019","Female",23283
"Zala","2011","Female",15235
"Zala","2012","Female",14973
"Zala","2013","Female",15026
"Zala","2014","Female",15095.5
"Zala","2015","Female",15078
"Zala","2016","Female",14949.5
"Zala","2017","Female",14957.5
"Zala","2018","Female",15110
"Zala","2019","Female",15405.5
"Zala","2011","Female",15235
"Zala","2012","Female",14973
"Zala","2013","Female",15026
"Zala","2014","Female",15095.5
"Zala","2015","Female",15078
"Zala","2016","Female",14949.5
"Zala","2017","Female",14957.5
"Zala","2018","Female",15110
"Zala","2019","Female",15405.5
"Zala","2011","Female",15235
"Zala","2012","Female",14973
"Zala","2013","Female",15026
"Zala","2014","Female",15095.5
"Zala","2015","Female",15078
"Zala","2016","Female",14949.5
"Zala","2017","Female",14957.5
"Zala","2018","Female",15110
"Zala","2019","Female",15405.5
"Zala","2011","Male",8628.5
"Zala","2012","Male",8707
"Zala","2013","Male",8842
"Zala","2014","Male",9010.5
"Zala","2015","Male",9218
"Zala","2016","Male",9372
"Zala","2017","Male",9599.5
"Zala","2018","Male",9858
"Zala","2019","Male",10193
"Zala","2011","Female",15235
"Zala","2012","Female",14973
"Zala","2013","Female",15026
"Zala","2014","Female",15095.5
"Zala","2015","Female",15078
"Zala","2016","Female",14949.5
"Zala","2017","Female",14957.5
"Zala","2018","Female",15110
"Zala","2019","Female",15405.5
"Zala","2011","Female",15235
"Zala","2012","Female",14973
"Zala","2013","Female",15026
"Zala","2014","Female",15095.5
"Zala","2015","Female",15078
"Zala","2016","Female",14949.5
"Zala","2017","Female",14957.5
"Zala","2018","Female",15110
"Zala","2019","Female",15405.5
"Zala","2011","Female",15235
"Zala","2012","Female",14973
"Zala","2013","Female",15026
"Zala","2014","Female",15095.5
"Zala","2015","Female",15078
"Zala","2016","Female",14949.5
"Zala","2017","Female",14957.5
"Zala","2018","Female",15110
"Zala","2019","Female",15405.5
"Zala","2011","Male",8628.5
"Zala","2012","Male",8707
"Zala","2013","Male",8842
"Zala","2014","Male",9010.5
"Zala","2015","Male",9218
"Zala","2016","Male",9372
"Zala","2017","Male",9599.5
"Zala","2018","Male",9858
"Zala","2019","Male",10193
"Zala","2011","Female",15235
"Zala","2012","Female",14973
"Zala","2013","Female",15026
"Zala","2014","Female",15095.5
"Zala","2015","Female",15078
"Zala","2016","Female",14949.5
"Zala","2017","Female",14957.5
"Zala","2018","Female",15110
"Zala","2019","Female",15405.5
"Zala","2011","Female",15235
"Zala","2012","Female",14973
"Zala","2013","Female",15026
"Zala","2014","Female",15095.5
"Zala","2015","Female",15078
"Zala","2016","Female",14949.5
"Zala","2017","Female",14957.5
"Zala","2018","Female",15110
"Zala","2019","Female",15405.5
"Baranya","2011","Female",30669.5
"Baranya","2012","Female",30483.5
"Baranya","2013","Female",29691
"Baranya","2014","Female",28646
"Baranya","2015","Female",27407
"Baranya","2016","Female",26273.5
"Baranya","2017","Female",25530
"Baranya","2018","Female",25127
"Baranya","2019","Female",24877
"Baranya","2011","Female",24926.5
"Baranya","2012","Female",25412
"Baranya","2013","Female",25783.5
"Baranya","2014","Female",26533
"Baranya","2015","Female",27506.5
"Baranya","2016","Female",28556.5
"Baranya","2017","Female",29062.5
"Baranya","2018","Female",29034
"Baranya","2019","Female",28877
"Baranya","2011","Female",19244
"Baranya","2012","Female",19492
"Baranya","2013","Female",19531.5
"Baranya","2014","Female",19601.5
"Baranya","2015","Female",19673.5
"Baranya","2016","Female",19530
"Baranya","2017","Female",19539.5
"Baranya","2018","Female",19755
"Baranya","2019","Female",20080.5
"Borsod-Abauj-Zemplen","2011","Female",44854.5
"Borsod-Abauj-Zemplen","2012","Female",45624
"Borsod-Abauj-Zemplen","2013","Female",45409
"Borsod-Abauj-Zemplen","2014","Female",45561
"Borsod-Abauj-Zemplen","2015","Female",46156.5
"Borsod-Abauj-Zemplen","2016","Female",46583
"Borsod-Abauj-Zemplen","2017","Female",46521.5
"Borsod-Abauj-Zemplen","2018","Female",46093
"Borsod-Abauj-Zemplen","2019","Female",45570
"Borsod-Abauj-Zemplen","2011","Female",51866.5
"Borsod-Abauj-Zemplen","2012","Female",52115
"Borsod-Abauj-Zemplen","2013","Female",50920
"Borsod-Abauj-Zemplen","2014","Female",49215.5
"Borsod-Abauj-Zemplen","2015","Female",47298.5
"Borsod-Abauj-Zemplen","2016","Female",45558.5
"Borsod-Abauj-Zemplen","2017","Female",44449
"Borsod-Abauj-Zemplen","2018","Female",44019.5
"Borsod-Abauj-Zemplen","2019","Female",43672.5
"Borsod-Abauj-Zemplen","2011","Female",42749.5
"Borsod-Abauj-Zemplen","2012","Female",43686.5
"Borsod-Abauj-Zemplen","2013","Female",44159
"Borsod-Abauj-Zemplen","2014","Female",45103
"Borsod-Abauj-Zemplen","2015","Female",46307
"Borsod-Abauj-Zemplen","2016","Female",47673.5
"Borsod-Abauj-Zemplen","2017","Female",48447
"Borsod-Abauj-Zemplen","2018","Female",48543
"Borsod-Abauj-Zemplen","2019","Female",48330
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Borsod-Abauj-Zemplen","2011","Female",34458
"Borsod-Abauj-Zemplen","2012","Female",34545
"Borsod-Abauj-Zemplen","2013","Female",34430
"Borsod-Abauj-Zemplen","2014","Female",34279.5
"Borsod-Abauj-Zemplen","2015","Female",34035
"Borsod-Abauj-Zemplen","2016","Female",33492.5
"Borsod-Abauj-Zemplen","2017","Female",33068.5
"Borsod-Abauj-Zemplen","2018","Female",32969.5
"Borsod-Abauj-Zemplen","2019","Female",33123
"Budapest","2011","Female",168897.5
"Budapest","2012","Female",158708.5
"Budapest","2013","Female",159250.5
"Budapest","2014","Female",157907.5
"Budapest","2015","Female",153998.5
"Budapest","2016","Female",148635
"Budapest","2017","Female",143419.5
"Budapest","2018","Female",139107
"Budapest","2019","Female",135828
"Budapest","2011","Female",110606
"Budapest","2012","Female",115104.5
"Budapest","2013","Female",119393
"Budapest","2014","Female",125039
"Budapest","2015","Female",132529
"Budapest","2016","Female",139237.5
"Budapest","2017","Female",143671
"Budapest","2018","Female",146338
"Budapest","2019","Female",148308
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Budapest","2011","Female",123710
"Budapest","2012","Female",122725
"Budapest","2013","Female",116772.5
"Budapest","2014","Female",109749
"Budapest","2015","Female",104039
"Budapest","2016","Female",100488.5
"Budapest","2017","Female",99596
"Budapest","2018","Female",100993.5
"Budapest","2019","Female",103149.5
"Bacs-Kiskun","2011","Female",34131
"Bacs-Kiskun","2012","Female",34873.5
"Bacs-Kiskun","2013","Female",35293.5
"Bacs-Kiskun","2014","Female",36056.5
"Bacs-Kiskun","2015","Female",37105.5
"Bacs-Kiskun","2016","Female",38045
"Bacs-Kiskun","2017","Female",38620.5
"Bacs-Kiskun","2018","Female",38803
"Bacs-Kiskun","2019","Female",38912.5
"Bacs-Kiskun","2011","Female",34131
"Bacs-Kiskun","2012","Female",34873.5
"Bacs-Kiskun","2013","Female",35293.5
"Bacs-Kiskun","2014","Female",36056.5
"Bacs-Kiskun","2015","Female",37105.5
"Bacs-Kiskun","2016","Female",38045
"Bacs-Kiskun","2017","Female",38620.5
"Bacs-Kiskun","2018","Female",38803
"Bacs-Kiskun","2019","Female",38912.5
"Bacs-Kiskun","2011","Female",40179
"Bacs-Kiskun","2012","Female",40024.5
"Bacs-Kiskun","2013","Female",39125
"Bacs-Kiskun","2014","Female",37729.5
"Bacs-Kiskun","2015","Female",36092
"Bacs-Kiskun","2016","Female",34642.5
"Bacs-Kiskun","2017","Female",33798
"Bacs-Kiskun","2018","Female",33617.5
"Bacs-Kiskun","2019","Female",33622.5
"Bacs-Kiskun","2011","Female",34334.5
"Bacs-Kiskun","2012","Female",35373.5
"Bacs-Kiskun","2013","Female",35797.5
"Bacs-Kiskun","2014","Female",36465
"Bacs-Kiskun","2015","Female",37436.5
"Bacs-Kiskun","2016","Female",38485.5
"Bacs-Kiskun","2017","Female",38940
"Bacs-Kiskun","2018","Female",38866
"Bacs-Kiskun","2019","Female",38576.5
"Bacs-Kiskun","2011","Female",34334.5
"Bacs-Kiskun","2012","Female",35373.5
"Bacs-Kiskun","2013","Female",35797.5
"Bacs-Kiskun","2014","Female",36465
"Bacs-Kiskun","2015","Female",37436.5
"Bacs-Kiskun","2016","Female",38485.5
"Bacs-Kiskun","2017","Female",38940
"Bacs-Kiskun","2018","Female",38866
"Bacs-Kiskun","2019","Female",38576.5
"Bacs-Kiskun","2011","Female",34334.5
"Bacs-Kiskun","2012","Female",35373.5
"Bacs-Kiskun","2013","Female",35797.5
"Bacs-Kiskun","2014","Female",36465
"Bacs-Kiskun","2015","Female",37436.5
"Bacs-Kiskun","2016","Female",38485.5
"Bacs-Kiskun","2017","Female",38940
"Bacs-Kiskun","2018","Female",38866
"Bacs-Kiskun","2019","Female",38576.5
"Bacs-Kiskun","2011","Female",26417
"Bacs-Kiskun","2012","Female",26549.5
"Bacs-Kiskun","2013","Female",26620
"Bacs-Kiskun","2014","Female",26876
"Bacs-Kiskun","2015","Female",27116
"Bacs-Kiskun","2016","Female",27120
"Bacs-Kiskun","2017","Female",27326.5
"Bacs-Kiskun","2018","Female",27611
"Bacs-Kiskun","2019","Female",27985.5
"Bekes","2011","Male",23211.5
"Bekes","2012","Male",24062
"Bekes","2013","Male",24347
"Bekes","2014","Male",24906.5
"Bekes","2015","Male",25760
"Bekes","2016","Male",26405
"Bekes","2017","Male",26652
"Bekes","2018","Male",26613
"Bekes","2019","Male",26448.5
"Bekes","2011","Female",28406.5
"Bekes","2012","Female",28415
"Bekes","2013","Female",27490.5
"Bekes","2014","Female",26366.5
"Bekes","2015","Female",25109.5
"Bekes","2016","Female",23953.5
"Bekes","2017","Female",23166.5
"Bekes","2018","Female",22908
"Bekes","2019","Female",22894.5
"Bekes","2011","Female",28406.5
